state,county_fips,county_name,year,typical_home_value,median_household_income,home_value_to_income_ratio,zillow_months_available,zillow_data_status,home_value_source,home_value_year_method,income_source
FL,12077,Liberty County,2021,153945.67,42438,3.6275,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12077,Liberty County,2022,177489.23,51723,3.4315,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12077,Liberty County,2023,186498.93,53824,3.465,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12077,Liberty County,2024,199916.81,58671,3.4074,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12079,Madison County,2015,100108.11,32164,3.1124,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12079,Madison County,2016,107821.88,29806,3.6175,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12079,Madison County,2017,113589.31,31816,3.5702,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12079,Madison County,2018,116059.44,35509,3.2685,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12079,Madison County,2019,124553.5,37037,3.3629,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12079,Madison County,2020,135372.02,35240,3.8414,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12079,Madison County,2021,164811.78,39503,4.1721,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12079,Madison County,2022,201888.06,43386,4.6533,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12079,Madison County,2023,204305.19,48176,4.2408,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12079,Madison County,2024,212296.4,48485,4.3786,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12081,Manatee County,2015,223961.86,49675,4.5085,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12081,Manatee County,2016,244063.7,51483,4.7407,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12081,Manatee County,2017,257636.03,53408,4.8239,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12081,Manatee County,2018,269858.08,56036,4.8158,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12081,Manatee County,2019,280054.45,59009,4.746,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12081,Manatee County,2020,292490.7,59963,4.8779,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12081,Manatee County,2021,347187.24,64964,5.3443,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12081,Manatee County,2022,457948.66,71385,6.4152,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12081,Manatee County,2023,471037.54,75792,6.2149,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12081,Manatee County,2024,462508.81,78457,5.8951,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12083,Marion County,2015,122529.03,39459,3.1052,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12083,Marion County,2016,133679.51,40295,3.3175,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12083,Marion County,2017,145787.54,41964,3.4741,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12083,Marion County,2018,159215.21,43361,3.6719,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12083,Marion County,2019,169556.49,45371,3.7371,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12083,Marion County,2020,181297.94,46587,3.8916,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12083,Marion County,2021,215116.04,50808,4.2339,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12083,Marion County,2022,276114.83,55265,4.9962,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12083,Marion County,2023,287957.51,58535,4.9194,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12083,Marion County,2024,287821.13,61010,4.7176,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12085,Martin County,2015,220827.18,51593,4.2802,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12085,Martin County,2016,245381.83,52622,4.6631,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12085,Martin County,2017,265273.61,55588,4.7721,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12085,Martin County,2018,281055.68,57959,4.8492,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12085,Martin County,2019,290653.5,61133,4.7544,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12085,Martin County,2020,306003.52,65821,4.649,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12085,Martin County,2021,360290.3,69769,5.164,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12085,Martin County,2022,453950.93,77894,5.8278,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12085,Martin County,2023,479714.31,80701,5.9443,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12085,Martin County,2024,483617.71,82943,5.8307,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12086,Miami-Dade County,2015,242822.07,43129,5.6301,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12086,Miami-Dade County,2016,266705.47,44224,6.0308,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12086,Miami-Dade County,2017,285659.95,46338,6.1647,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12086,Miami-Dade County,2018,303900.11,48982,6.2043,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12086,Miami-Dade County,2019,316442.99,51347,6.1628,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12086,Miami-Dade County,2020,333149.51,53975,6.1723,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12086,Miami-Dade County,2021,376535.29,57815,6.5128,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12086,Miami-Dade County,2022,458450.97,64215,7.1393,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12086,Miami-Dade County,2023,500907.42,68694,7.2919,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12086,Miami-Dade County,2024,537394.48,71753,7.4895,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12087,Monroe County,2015,,57290,,0,source_data_unavailable,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12087,Monroe County,2016,525541.63,60303,8.715,11,partial_10_11_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12087,Monroe County,2017,550769.71,63030,8.7382,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12087,Monroe County,2018,571990.33,67023,8.5342,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12087,Monroe County,2019,587324.68,70033,8.3864,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12087,Monroe County,2020,621344.27,72012,8.6283,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12087,Monroe County,2021,737745.44,73153,10.085,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12087,Monroe County,2022,957051.93,80111,11.9466,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12087,Monroe County,2023,996718.86,82430,12.0917,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12087,Monroe County,2024,1016734.28,87738,11.5883,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12089,Nassau County,2015,235076.83,54116,4.3439,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12089,Nassau County,2016,247260.69,59196,4.177,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12089,Nassau County,2017,264256.0,64294,4.1101,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12089,Nassau County,2018,285383.99,66297,4.3046,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12089,Nassau County,2019,304496.52,69943,4.3535,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12089,Nassau County,2020,327054.56,72998,4.4803,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12089,Nassau County,2021,384455.44,77504,4.9605,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12089,Nassau County,2022,476374.05,84085,5.6654,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12089,Nassau County,2023,490261.06,88900,5.5147,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12089,Nassau County,2024,496038.0,89804,5.5236,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12091,Okaloosa County,2015,194861.95,55880,3.4872,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12091,Okaloosa County,2016,203101.38,57655,3.5227,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12091,Okaloosa County,2017,214817.25,59955,3.583,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12091,Okaloosa County,2018,229888.79,62048,3.705,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12091,Okaloosa County,2019,243423.2,63412,3.8388,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12091,Okaloosa County,2020,263982.2,64373,4.1008,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12091,Okaloosa County,2021,308600.67,67390,4.5793,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12091,Okaloosa County,2022,363512.34,73988,4.9131,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12091,Okaloosa County,2023,370990.64,79097,4.6903,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12091,Okaloosa County,2024,369618.81,81998,4.5077,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12093,Okeechobee County,2015,105161.47,35405,2.9702,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12093,Okeechobee County,2016,117570.91,36415,3.2286,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12093,Okeechobee County,2017,129224.97,39059,3.3085,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12093,Okeechobee County,2018,146389.24,40367,3.6265,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12093,Okeechobee County,2019,161306.79,41760,3.8627,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12093,Okeechobee County,2020,173243.57,46097,3.7582,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12093,Okeechobee County,2021,203214.96,47020,4.3219,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12093,Okeechobee County,2022,249817.75,50476,4.9492,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12093,Okeechobee County,2023,268597.92,52288,5.1369,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12093,Okeechobee County,2024,285438.67,57984,4.9227,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12095,Orange County,2015,193881.15,47943,4.044,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12095,Orange County,2016,211610.09,49391,4.2844,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12095,Orange County,2017,230760.0,51586,4.4733,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12095,Orange County,2018,251297.04,54335,4.625,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12095,Orange County,2019,267235.45,58254,4.5874,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12095,Orange County,2020,282197.46,61416,4.5949,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12095,Orange County,2021,320263.4,65784,4.8684,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12095,Orange County,2022,392785.91,72629,5.4081,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12095,Orange County,2023,411403.25,77011,5.3421,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12095,Orange County,2024,425194.17,79719,5.3337,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12097,Osceola County,2015,178014.51,44254,4.0226,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12097,Osceola County,2016,192506.85,45536,4.2276,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12097,Osceola County,2017,208886.83,47343,4.4122,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12097,Osceola County,2018,226509.32,50063,4.5245,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12097,Osceola County,2019,243406.09,52279,4.6559,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12097,Osceola County,2020,258231.34,55538,4.6496,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12097,Osceola County,2021,295133.95,58513,5.0439,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12097,Osceola County,2022,374776.1,64312,5.8275,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12097,Osceola County,2023,388890.39,68711,5.6598,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12097,Osceola County,2024,391386.16,72637,5.3882,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12099,Palm Beach County,2015,231221.87,53363,4.333,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12099,Palm Beach County,2016,253238.0,55277,4.5813,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12099,Palm Beach County,2017,270872.15,57256,4.7309,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12099,Palm Beach County,2018,287902.44,59943,4.8029,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12099,Palm Beach County,2019,299839.31,63299,4.7369,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12099,Palm Beach County,2020,313665.11,65015,4.8245,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12099,Palm Beach County,2021,363534.67,68874,5.2783,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12099,Palm Beach County,2022,460300.63,76066,6.0513,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12099,Palm Beach County,2023,486342.92,81115,5.9957,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12099,Palm Beach County,2024,500210.68,83581,5.9847,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12101,Pasco County,2015,152107.84,45064,3.3754,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12101,Pasco County,2016,167127.55,46010,3.6324,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12101,Pasco County,2017,184588.07,48289,3.8226,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12101,Pasco County,2018,200703.38,50417,3.9809,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12101,Pasco County,2019,212631.1,52828,4.025,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12101,Pasco County,2020,227416.67,53431,4.2563,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12101,Pasco County,2021,274227.05,58084,4.7212,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12101,Pasco County,2022,348673.39,63187,5.5181,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12101,Pasco County,2023,356134.55,67384,5.2852,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12101,Pasco County,2024,358972.06,70492,5.0924,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12103,Pinellas County,2015,173899.36,45819,3.7954,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12103,Pinellas County,2016,194956.5,47090,4.1401,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12103,Pinellas County,2017,214169.98,48968,4.3737,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12103,Pinellas County,2018,232290.4,51454,4.5145,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12103,Pinellas County,2019,247619.9,54090,4.5779,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12103,Pinellas County,2020,267672.72,56419,4.7444,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12103,Pinellas County,2021,316309.5,60451,5.2325,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12103,Pinellas County,2022,389746.63,66406,5.8691,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12103,Pinellas County,2023,403445.67,70293,5.7395,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12103,Pinellas County,2024,410813.2,72646,5.655,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12105,Polk County,2015,137918.02,43162,3.1954,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12105,Polk County,2016,150517.87,44146,3.4095,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12105,Polk County,2017,164675.07,45988,3.5808,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12105,Polk County,2018,180637.8,48500,3.7245,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12105,Polk County,2019,195004.87,50584,3.8551,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12105,Polk County,2020,209672.18,51535,4.0685,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12105,Polk County,2021,245670.63,55099,4.4587,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12105,Polk County,2022,309872.13,60901,5.0881,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12105,Polk County,2023,317662.16,63644,4.9912,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12105,Polk County,2024,319178.51,65978,4.8377,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12107,Putnam County,2015,89916.76,31715,2.8351,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12107,Putnam County,2016,95888.52,33003,2.9054,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12107,Putnam County,2017,103815.79,33619,3.088,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12107,Putnam County,2018,116313.94,35649,3.2628,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12107,Putnam County,2019,132464.22,37670,3.5164,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12107,Putnam County,2020,150206.38,40068,3.7488,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12107,Putnam County,2021,181426.64,39975,4.5385,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12107,Putnam County,2022,212420.02,44852,4.736,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12107,Putnam County,2023,214431.57,47256,4.5377,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12107,Putnam County,2024,221836.89,47934,4.628,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12109,St. Johns County,2015,270081.78,66194,4.0802,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12109,St. Johns County,2016,284076.22,69523,4.0861,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12109,St. Johns County,2017,295898.82,73640,4.0182,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12109,St. Johns County,2018,313001.21,77323,4.048,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12109,St. Johns County,2019,323704.23,82252,3.9355,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12109,St. Johns County,2020,339559.26,83803,4.0519,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12109,St. Johns County,2021,403910.2,88794,4.5488,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12109,St. Johns County,2022,513365.87,100020,5.1326,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12109,St. Johns County,2023,522333.11,106169,4.9198,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12109,St. Johns County,2024,522712.04,109839,4.7589,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12111,St. Lucie County,2015,154844.76,43459,3.563,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12111,St. Lucie County,2016,180849.72,44140,4.0972,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12111,St. Lucie County,2017,200690.76,47132,4.2581,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12111,St. Lucie County,2018,219635.05,49373,4.4485,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12111,St. Lucie County,2019,231499.14,52322,4.4245,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
FL,12111,St. Lucie County,2020,243470.55,55237,4.4077,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
FL,12111,St. Lucie County,2021,292478.32,59807,4.8904,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
FL,12111,St. Lucie County,2022,377554.74,66154,5.7072,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
FL,12111,St. Lucie County,2023,388423.58,69027,5.6271,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
FL,12111,St. Lucie County,2024,396626.49,71457,5.5506,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
FL,12113,Santa Rosa County,2015,175777.32,58923,2.9832,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
FL,12113,Santa Rosa County,2016,181476.96,60652,2.9921,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
FL,12113,Santa Rosa County,2017,192834.15,62731,3.074,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
FL,12113,Santa Rosa County,2018,209696.61,66242,3.1656,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
FL,12113,Santa Rosa County,2019,222394.77,67949,3.273,12,complete_12_months,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
