state,county_fips,county_name,year,typical_home_value,zillow_months_available,home_value_source,home_value_year_method,zillow_data_status
NC,37045,Cleveland County,2015,110832.67,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37045,Cleveland County,2016,117091.46,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37045,Cleveland County,2017,121534.55,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37045,Cleveland County,2018,129697.41,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37045,Cleveland County,2019,145593.01,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37045,Cleveland County,2020,160691.91,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37045,Cleveland County,2021,190596.09,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37045,Cleveland County,2022,214939.81,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37045,Cleveland County,2023,233023.19,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37045,Cleveland County,2024,231707.37,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37047,Columbus County,2015,100402.96,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37047,Columbus County,2016,108968.18,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37047,Columbus County,2017,114265.33,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37047,Columbus County,2018,119026.85,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37047,Columbus County,2019,120695.05,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37047,Columbus County,2020,130278.55,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37047,Columbus County,2021,151440.79,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37047,Columbus County,2022,180750.18,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37047,Columbus County,2023,191472.63,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37047,Columbus County,2024,189390.04,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37049,Craven County,2015,141508.71,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37049,Craven County,2016,145117.39,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37049,Craven County,2017,149805.26,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37049,Craven County,2018,156280.59,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37049,Craven County,2019,163799.8,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37049,Craven County,2020,174948.63,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37049,Craven County,2021,198065.6,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37049,Craven County,2022,230042.97,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37049,Craven County,2023,251712.68,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37049,Craven County,2024,266736.79,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37051,Cumberland County,2015,123981.01,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37051,Cumberland County,2016,123442.92,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37051,Cumberland County,2017,126694.33,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37051,Cumberland County,2018,130665.02,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37051,Cumberland County,2019,136336.77,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37051,Cumberland County,2020,146240.65,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37051,Cumberland County,2021,168013.73,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37051,Cumberland County,2022,196091.52,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37051,Cumberland County,2023,218167.69,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37051,Cumberland County,2024,231112.0,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37053,Currituck County,2015,306840.91,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37053,Currituck County,2016,317550.05,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37053,Currituck County,2017,328710.72,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37053,Currituck County,2018,336974.95,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37053,Currituck County,2019,344280.04,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37053,Currituck County,2020,362179.29,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37053,Currituck County,2021,430010.71,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37053,Currituck County,2022,503584.96,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37053,Currituck County,2023,516522.51,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37053,Currituck County,2024,535730.57,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37055,Dare County,2015,319983.69,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37055,Dare County,2016,328433.89,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37055,Dare County,2017,341144.04,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37055,Dare County,2018,353213.11,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37055,Dare County,2019,365737.7,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37055,Dare County,2020,376434.82,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37055,Dare County,2021,460132.56,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37055,Dare County,2022,566361.32,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37055,Dare County,2023,593286.49,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37055,Dare County,2024,610231.43,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37057,Davidson County,2015,133965.32,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37057,Davidson County,2016,139006.9,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37057,Davidson County,2017,145103.85,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37057,Davidson County,2018,153132.32,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37057,Davidson County,2019,162366.21,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37057,Davidson County,2020,175440.09,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37057,Davidson County,2021,204278.18,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37057,Davidson County,2022,234150.5,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37057,Davidson County,2023,248203.11,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37057,Davidson County,2024,262389.8,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37059,Davie County,2015,181347.23,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37059,Davie County,2016,187695.65,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37059,Davie County,2017,193519.73,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37059,Davie County,2018,203084.75,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37059,Davie County,2019,212573.0,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37059,Davie County,2020,228161.1,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37059,Davie County,2021,263330.77,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37059,Davie County,2022,296469.76,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37059,Davie County,2023,303800.94,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37059,Davie County,2024,315873.06,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37061,Duplin County,2015,95328.19,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37061,Duplin County,2016,100478.11,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37061,Duplin County,2017,101478.76,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37061,Duplin County,2018,106532.48,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37061,Duplin County,2019,111809.51,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37061,Duplin County,2020,120122.75,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37061,Duplin County,2021,141433.53,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37061,Duplin County,2022,160922.19,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37061,Duplin County,2023,171170.05,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37061,Duplin County,2024,181873.9,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37063,Durham County,2015,191777.76,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37063,Durham County,2016,205339.69,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37063,Durham County,2017,221989.79,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37063,Durham County,2018,241655.57,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37063,Durham County,2019,258024.82,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37063,Durham County,2020,276796.66,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37063,Durham County,2021,326006.66,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37063,Durham County,2022,401527.89,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37063,Durham County,2023,404236.26,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37063,Durham County,2024,416713.91,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37065,Edgecombe County,2015,71583.9,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37065,Edgecombe County,2016,72467.67,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37065,Edgecombe County,2017,76482.91,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37065,Edgecombe County,2018,78758.29,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37065,Edgecombe County,2019,80649.13,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37065,Edgecombe County,2020,88402.26,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37065,Edgecombe County,2021,106347.7,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37065,Edgecombe County,2022,127615.16,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37065,Edgecombe County,2023,140348.58,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37065,Edgecombe County,2024,150057.89,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37067,Forsyth County,2015,144078.58,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37067,Forsyth County,2016,149130.73,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37067,Forsyth County,2017,155401.92,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37067,Forsyth County,2018,165167.66,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37067,Forsyth County,2019,178338.06,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37067,Forsyth County,2020,192353.48,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37067,Forsyth County,2021,223702.52,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37067,Forsyth County,2022,258635.82,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37067,Forsyth County,2023,271422.03,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37067,Forsyth County,2024,285170.64,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37069,Franklin County,2015,174325.1,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37069,Franklin County,2016,183758.85,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37069,Franklin County,2017,197952.82,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37069,Franklin County,2018,213107.71,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37069,Franklin County,2019,226295.83,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37069,Franklin County,2020,240726.57,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37069,Franklin County,2021,285198.94,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37069,Franklin County,2022,347906.48,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37069,Franklin County,2023,355595.93,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37069,Franklin County,2024,363088.88,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37071,Gaston County,2015,122260.16,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37071,Gaston County,2016,131826.09,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37071,Gaston County,2017,145117.19,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37071,Gaston County,2018,159577.28,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37071,Gaston County,2019,175204.84,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37071,Gaston County,2020,192295.05,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37071,Gaston County,2021,231471.15,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37071,Gaston County,2022,281341.92,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37071,Gaston County,2023,289128.31,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37071,Gaston County,2024,298643.99,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37073,Gates County,2015,122911.01,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37073,Gates County,2016,130045.32,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37073,Gates County,2017,136520.87,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37073,Gates County,2018,138172.9,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37073,Gates County,2019,135379.39,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37073,Gates County,2020,152568.01,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37073,Gates County,2021,178527.67,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37073,Gates County,2022,193071.84,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37073,Gates County,2023,189896.55,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37073,Gates County,2024,208570.32,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37075,Graham County,2015,116572.97,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37075,Graham County,2016,119652.66,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37075,Graham County,2017,122427.67,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37075,Graham County,2018,128271.54,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37075,Graham County,2019,133094.89,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37075,Graham County,2020,142392.62,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37075,Graham County,2021,173537.6,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37075,Graham County,2022,204815.61,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37075,Graham County,2023,217128.05,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37075,Graham County,2024,229789.74,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37077,Granville County,2015,149756.17,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37077,Granville County,2016,157189.26,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37077,Granville County,2017,165262.34,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37077,Granville County,2018,176913.88,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37077,Granville County,2019,190643.01,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37077,Granville County,2020,208008.15,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37077,Granville County,2021,246502.84,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37077,Granville County,2022,289557.01,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37077,Granville County,2023,303876.96,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37077,Granville County,2024,317548.56,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37079,Greene County,2015,102502.36,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37079,Greene County,2016,107033.64,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37079,Greene County,2017,108938.21,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37079,Greene County,2018,112390.3,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37079,Greene County,2019,119551.59,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37079,Greene County,2020,128760.49,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37079,Greene County,2021,149407.32,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37079,Greene County,2022,171244.32,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37079,Greene County,2023,178487.8,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37079,Greene County,2024,184172.51,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37081,Guilford County,2015,139070.64,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37081,Guilford County,2016,145097.94,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37081,Guilford County,2017,153136.68,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37081,Guilford County,2018,164327.43,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37081,Guilford County,2019,175737.44,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37081,Guilford County,2020,189848.99,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37081,Guilford County,2021,219572.79,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37081,Guilford County,2022,253328.05,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37081,Guilford County,2023,266713.22,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37081,Guilford County,2024,277468.33,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37083,Halifax County,2015,66553.6,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37083,Halifax County,2016,64969.53,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37083,Halifax County,2017,63347.15,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37083,Halifax County,2018,67403.73,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37083,Halifax County,2019,70476.33,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37083,Halifax County,2020,74233.59,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37083,Halifax County,2021,87901.19,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37083,Halifax County,2022,96957.23,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37083,Halifax County,2023,102061.04,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37083,Halifax County,2024,102751.92,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37085,Harnett County,2015,148800.44,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37085,Harnett County,2016,153621.87,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37085,Harnett County,2017,162983.2,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37085,Harnett County,2018,170428.14,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37085,Harnett County,2019,177811.97,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37085,Harnett County,2020,190387.54,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37085,Harnett County,2021,221213.78,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37085,Harnett County,2022,261313.21,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37085,Harnett County,2023,280022.42,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37085,Harnett County,2024,293004.35,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37087,Haywood County,2015,168949.13,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37087,Haywood County,2016,179170.73,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37087,Haywood County,2017,192440.79,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37087,Haywood County,2018,205747.5,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37087,Haywood County,2019,220131.26,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37087,Haywood County,2020,238146.96,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37087,Haywood County,2021,283145.27,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37087,Haywood County,2022,326567.21,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37087,Haywood County,2023,338362.52,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37087,Haywood County,2024,359146.05,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37089,Henderson County,2015,206242.4,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37089,Henderson County,2016,226319.36,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37089,Henderson County,2017,247032.95,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37089,Henderson County,2018,266004.12,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37089,Henderson County,2019,275568.03,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37089,Henderson County,2020,295259.59,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37089,Henderson County,2021,344165.27,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37089,Henderson County,2022,402577.04,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37089,Henderson County,2023,419728.4,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37089,Henderson County,2024,440571.3,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37091,Hertford County,2015,85616.7,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37091,Hertford County,2016,87995.24,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37091,Hertford County,2017,89368.47,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37091,Hertford County,2018,93464.33,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37091,Hertford County,2019,96968.6,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37091,Hertford County,2020,100623.55,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37091,Hertford County,2021,115321.9,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37091,Hertford County,2022,125490.59,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37091,Hertford County,2023,124973.49,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37091,Hertford County,2024,126318.45,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37093,Hoke County,2015,156445.5,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37093,Hoke County,2016,158447.76,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37093,Hoke County,2017,161244.25,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37093,Hoke County,2018,165269.34,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37093,Hoke County,2019,171443.18,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37093,Hoke County,2020,180738.66,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37093,Hoke County,2021,203523.94,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37093,Hoke County,2022,234935.77,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37093,Hoke County,2023,261070.46,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37093,Hoke County,2024,276909.75,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37095,Hyde County,2015,134168.23,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37095,Hyde County,2016,139237.77,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37095,Hyde County,2017,145559.03,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37095,Hyde County,2018,149636.63,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37095,Hyde County,2019,147492.09,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37095,Hyde County,2020,160987.03,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37095,Hyde County,2021,188523.83,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37095,Hyde County,2022,214099.36,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37095,Hyde County,2023,216596.96,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37095,Hyde County,2024,218050.13,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37097,Iredell County,2015,195286.64,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37097,Iredell County,2016,207265.69,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37097,Iredell County,2017,216665.63,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37097,Iredell County,2018,229173.82,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37097,Iredell County,2019,237268.55,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37097,Iredell County,2020,253778.97,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37097,Iredell County,2021,306325.16,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37097,Iredell County,2022,368014.72,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37097,Iredell County,2023,374860.71,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37097,Iredell County,2024,382924.74,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37099,Jackson County,2015,232696.81,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37099,Jackson County,2016,236779.58,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37099,Jackson County,2017,245471.77,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
NC,37099,Jackson County,2018,260820.9,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
