state,county_fips,county_name,year,typical_home_value,median_household_income,home_value_to_income_ratio,zillow_months_available,zillow_data_status,acs_data_status,affordability_data_status,home_value_source,home_value_year_method,income_source
IL,17105,Livingston County,2022,130715.65,68175,1.9174,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17105,Livingston County,2023,136442.76,70796,1.9273,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17105,Livingston County,2024,146405.0,73790,1.9841,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17107,Logan County,2015,106065.16,50539,2.0987,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17107,Logan County,2016,109172.36,52676,2.0725,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17107,Logan County,2017,104947.55,58271,1.801,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17107,Logan County,2018,106746.8,57899,1.8437,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17107,Logan County,2019,110802.65,57308,1.9335,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17107,Logan County,2020,118719.44,58122,2.0426,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17107,Logan County,2021,119977.22,59809,2.006,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17107,Logan County,2022,122135.89,62547,1.9527,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17107,Logan County,2023,126485.83,64188,1.9706,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17107,Logan County,2024,129563.38,66358,1.9525,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17109,McDonough County,2015,91458.16,40314,2.2686,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17109,McDonough County,2016,90934.86,41484,2.192,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17109,McDonough County,2017,86333.1,42911,2.0119,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17109,McDonough County,2018,82295.64,43724,1.8822,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17109,McDonough County,2019,83979.1,44471,1.8884,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17109,McDonough County,2020,88681.27,43591,2.0344,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17109,McDonough County,2021,92396.2,45704,2.0216,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17109,McDonough County,2022,96812.1,48904,1.9796,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17109,McDonough County,2023,98760.09,50434,1.9582,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17109,McDonough County,2024,101540.49,52795,1.9233,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17111,McHenry County,2015,194116.51,77222,2.5137,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17111,McHenry County,2016,203046.11,79836,2.5433,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17111,McHenry County,2017,212184.99,82230,2.5804,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17111,McHenry County,2018,221435.78,84803,2.6112,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17111,McHenry County,2019,227554.18,86799,2.6216,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17111,McHenry County,2020,234914.65,90014,2.6098,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17111,McHenry County,2021,266372.8,93801,2.8398,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17111,McHenry County,2022,300347.4,100101,3.0004,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17111,McHenry County,2023,313835.66,102836,3.0518,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17111,McHenry County,2024,337822.36,104802,3.2234,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17113,McLean County,2015,174332.68,62211,2.8023,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17113,McLean County,2016,175874.13,63420,2.7732,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17113,McLean County,2017,174556.12,64573,2.7032,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17113,McLean County,2018,175187.78,65813,2.6619,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17113,McLean County,2019,173610.5,67675,2.5654,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17113,McLean County,2020,178564.23,68037,2.6245,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17113,McLean County,2021,192063.67,70339,2.7305,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17113,McLean County,2022,216331.89,75356,2.8708,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17113,McLean County,2023,228012.34,78329,2.911,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17113,McLean County,2024,242013.93,79905,3.0288,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17115,Macon County,2015,81775.06,47176,1.7334,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17115,Macon County,2016,82484.18,47477,1.7374,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17115,Macon County,2017,80838.9,49052,1.648,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17115,Macon County,2018,80902.51,50444,1.6038,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17115,Macon County,2019,86200.36,50480,1.7076,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17115,Macon County,2020,87935.86,53725,1.6368,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17115,Macon County,2021,96212.59,55954,1.7195,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17115,Macon County,2022,100240.77,59622,1.6813,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17115,Macon County,2023,104619.03,62449,1.6753,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17115,Macon County,2024,113292.2,62666,1.8079,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17117,Macoupin County,2015,109064.01,51206,2.1299,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17117,Macoupin County,2016,108397.51,52337,2.0711,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17117,Macoupin County,2017,108005.45,53890,2.0042,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17117,Macoupin County,2018,108022.86,53778,2.0087,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17117,Macoupin County,2019,116379.04,55159,2.1099,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17117,Macoupin County,2020,126868.46,56264,2.2549,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17117,Macoupin County,2021,130018.68,58227,2.233,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17117,Macoupin County,2022,134817.62,64706,2.0835,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17117,Macoupin County,2023,136639.2,68518,1.9942,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17117,Macoupin County,2024,138938.7,70805,1.9623,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17119,Madison County,2015,117082.27,53431,2.1913,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17119,Madison County,2016,119768.33,54573,2.1946,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17119,Madison County,2017,122751.11,56536,2.1712,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17119,Madison County,2018,126394.79,57890,2.1834,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17119,Madison County,2019,132649.98,60738,2.184,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17119,Madison County,2020,139424.8,64045,2.177,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17119,Madison County,2021,154746.06,66882,2.3137,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17119,Madison County,2022,168515.16,71759,2.3483,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17119,Madison County,2023,175685.21,74800,2.3487,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17119,Madison County,2024,186160.31,75793,2.4562,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17121,Marion County,2015,,42238,,0,source_data_unavailable,available,source_data_unavailable,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17121,Marion County,2016,88630.13,43427,2.0409,11,partial_10_11_months,available,available_partial,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17121,Marion County,2017,87272.1,44679,1.9533,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17121,Marion County,2018,87073.97,46102,1.8887,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17121,Marion County,2019,81948.27,47519,1.7245,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17121,Marion County,2020,91230.61,49925,1.8274,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17121,Marion County,2021,99813.65,53209,1.8759,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17121,Marion County,2022,107845.71,59099,1.8248,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17121,Marion County,2023,112591.78,60839,1.8507,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17121,Marion County,2024,116225.68,61240,1.8979,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17123,Marshall County,2015,91737.21,53423,1.7172,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17123,Marshall County,2016,92396.46,54189,1.7051,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17123,Marshall County,2017,89473.54,55173,1.6217,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17123,Marshall County,2018,90071.19,55901,1.6113,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17123,Marshall County,2019,91023.93,58465,1.5569,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17123,Marshall County,2020,92836.82,57303,1.6201,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17123,Marshall County,2021,102609.74,60231,1.7036,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17123,Marshall County,2022,113274.8,64940,1.7443,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17123,Marshall County,2023,122609.78,69818,1.7561,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17123,Marshall County,2024,127952.38,71585,1.7874,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17125,Mason County,2015,88898.0,41567,2.1387,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17125,Mason County,2016,89251.61,43125,2.0696,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17125,Mason County,2017,80872.4,44695,1.8094,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17125,Mason County,2018,78163.01,45596,1.7143,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17125,Mason County,2019,79064.0,48417,1.633,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17125,Mason County,2020,84088.65,50883,1.6526,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17125,Mason County,2021,89906.47,54415,1.6522,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17125,Mason County,2022,90540.73,58479,1.5483,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17125,Mason County,2023,84923.09,62127,1.3669,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17125,Mason County,2024,85446.59,62845,1.3596,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17127,Massac County,2015,87568.51,40977,2.137,6,partial_1_9_months,available,available_partial,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17127,Massac County,2016,93717.98,42706,2.1945,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17127,Massac County,2017,94583.79,42168,2.243,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17127,Massac County,2018,95331.82,42604,2.2376,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17127,Massac County,2019,94913.18,47481,1.999,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17127,Massac County,2020,100034.2,51195,1.954,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17127,Massac County,2021,103032.92,57658,1.787,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17127,Massac County,2022,105897.91,57365,1.846,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17127,Massac County,2023,108177.51,62584,1.7285,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17127,Massac County,2024,109734.89,65116,1.6852,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17129,Menard County,2015,152678.3,60486,2.5242,1,partial_1_9_months,available,available_partial,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17129,Menard County,2016,151803.81,60420,2.5125,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17129,Menard County,2017,150838.21,62368,2.4185,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17129,Menard County,2018,149539.17,69102,2.164,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17129,Menard County,2019,153214.82,74684,2.0515,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17129,Menard County,2020,164274.08,77550,2.1183,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17129,Menard County,2021,171027.26,79743,2.1447,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17129,Menard County,2022,184830.92,84846,2.1784,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17129,Menard County,2023,180712.47,81334,2.2219,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17129,Menard County,2024,185355.36,82176,2.2556,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17131,Mercer County,2015,137606.79,54757,2.513,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17131,Mercer County,2016,141385.73,55750,2.5361,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17131,Mercer County,2017,139336.61,55649,2.5038,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17131,Mercer County,2018,144189.47,58011,2.4856,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17131,Mercer County,2019,145907.36,59787,2.4405,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17131,Mercer County,2020,153984.37,57182,2.6929,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17131,Mercer County,2021,160152.88,59972,2.6705,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17131,Mercer County,2022,169502.77,67028,2.5288,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17131,Mercer County,2023,167620.53,71710,2.3375,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17131,Mercer County,2024,161179.15,74182,2.1728,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17133,Monroe County,2015,197649.19,70859,2.7893,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17133,Monroe County,2016,199128.34,72956,2.7294,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17133,Monroe County,2017,200232.12,74410,2.6909,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17133,Monroe County,2018,208675.02,81268,2.5677,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17133,Monroe County,2019,217288.6,85747,2.5341,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17133,Monroe County,2020,228600.49,89648,2.55,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17133,Monroe County,2021,253902.43,92950,2.7316,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17133,Monroe County,2022,273584.96,100685,2.7172,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17133,Monroe County,2023,280804.8,101635,2.7629,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17133,Monroe County,2024,299265.7,102880,2.9089,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17135,Montgomery County,2015,91359.74,46966,1.9452,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17135,Montgomery County,2016,91402.83,45173,2.0234,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17135,Montgomery County,2017,89106.38,47807,1.8639,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17135,Montgomery County,2018,90435.86,50304,1.7978,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17135,Montgomery County,2019,98925.74,52748,1.8754,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17135,Montgomery County,2020,108389.33,54886,1.9748,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17135,Montgomery County,2021,109866.72,59309,1.8524,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17135,Montgomery County,2022,113486.43,61796,1.8365,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17135,Montgomery County,2023,114970.4,61863,1.8585,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17135,Montgomery County,2024,113743.57,63620,1.7879,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17137,Morgan County,2015,100946.25,45978,2.1955,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17137,Morgan County,2016,105288.39,47760,2.2045,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17137,Morgan County,2017,103760.03,49353,2.1024,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17137,Morgan County,2018,105696.27,48508,2.1789,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17137,Morgan County,2019,107955.93,51437,2.0988,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17137,Morgan County,2020,113352.51,53002,2.1386,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17137,Morgan County,2021,113932.57,55261,2.0617,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17137,Morgan County,2022,116257.34,61188,1.9,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17137,Morgan County,2023,121060.41,65175,1.8575,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17137,Morgan County,2024,128842.36,66306,1.9431,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17139,Moultrie County,2015,104413.09,49681,2.1017,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
IL,17139,Moultrie County,2016,105875.97,51432,2.0586,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2016 5-year B19013
IL,17139,Moultrie County,2017,105562.18,53979,1.9556,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2017 5-year B19013
IL,17139,Moultrie County,2018,110125.6,59623,1.847,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2018 5-year B19013
IL,17139,Moultrie County,2019,113143.04,61456,1.841,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2019 5-year B19013
IL,17139,Moultrie County,2020,123897.91,64033,1.9349,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2020 5-year B19013
IL,17139,Moultrie County,2021,136087.4,67309,2.0218,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2021 5-year B19013
IL,17139,Moultrie County,2022,143814.14,72833,1.9746,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2022 5-year B19013
IL,17139,Moultrie County,2023,148159.54,71676,2.0671,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2023 5-year B19013
IL,17139,Moultrie County,2024,161949.33,71784,2.2561,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2024 5-year B19013
IL,17141,Ogle County,2015,122800.43,54849,2.2389,12,complete_12_months,available,available_complete,Zillow ZHVI county,annual_mean_zhvi,ACS 2015 5-year B19013
